"Story","Title","Result","Date","Stability","Duration (s)"
"Supplier creation","Supplier creation","IGNORED","2022-10-20T19:41:45.249+08:00[Asia/Shanghai]","0.0","0.4"
"Supplier creation","Manage bank account","IGNORED","2022-10-20T19:44:06.066+08:00[Asia/Shanghai]","0.0","0.41"
