"Story","Title","Result","Date","Stability","Duration (s)"
"Batch posting","Batch posting voiding process","SUCCESS","2022-10-20T21:33:28.102+08:00[Asia/Shanghai]","0.0","218.12"
"Batch posting","Batch posting general ledger entry","SUCCESS","2022-10-20T21:37:06.936+08:00[Asia/Shanghai]","0.0","191.91"
